"Drug_name","OR","95.CI","Pvalue","ac"
"METOPROLOL, AMITRIPTYLINE",3.83,"(3.37, 4.34)","1.14e-72",136860
"NAPROXEN, VITAMIN D",3.83,"(3.25, 4.49)","2.24e-45",136860
"CYCLOBENZAPRINE, AMLODIPINE",3.83,"(3.18, 4.58)","6.40e-36",136860
"AZITHROMYCIN, IBUPROFEN",3.83,"(3.31, 4.41)","8.80e-56",136860
"BACLOFEN, ALPRAZOLAM",3.83,"(3.15, 4.61)","3.77e-33",136860
"OXYCODONE, PREDNISOLONE",3.82,"(3.27, 4.45)","2.98e-49",136860
"SALBUTAMOL, CARISOPRODOL",3.82,"(3.12, 4.64)","7.05e-31",136860
"BUDESONIDE, HYDROCODONE",3.82,"(3.2, 4.54)","4.52e-39",136860
"ATORVASTATIN, TERIPARATIDE",3.82,"(3.28, 4.43)","1.04e-51",136860
"FLUOXETINE, HYDROCODONE",3.82,"(3.42, 4.26)","3.80e-94",136860
"ATORVASTATIN, AMITRIPTYLINE",3.82,"(3.37, 4.31)","6.89e-75",136860
"FAMOTIDINE, HYDROCHLOROTHIAZIDE",3.82,"(3.23, 4.49)","1.73e-43",136860
"CALCIUM CARBONATE, HYDROCODONE",3.82,"(3.23, 4.49)","5.45e-43",136860
"BACLOFEN, DULOXETINE",3.82,"(3.14, 4.61)","1.43e-32",136860
"CIPROFLOXACIN, ESOMEPRAZOLE",3.82,"(3.3, 4.4)","2.58e-56",136860
"POTASSIUM, CALCIUM",3.81,"(3.26, 4.44)","7.26e-49",136860
"MORPHINE, BACLOFEN",3.81,"(3.16, 4.57)","9.20e-35",136860
"CETIRIZINE, GABAPENTIN",3.81,"(3.24, 4.46)","3.87e-46",136860
"SALBUTAMOL, TEMAZEPAM",3.81,"(3.27, 4.43)","2.53e-50",136860
"PAROXETINE, ALENDRONATE",3.81,"(3.16, 4.57)","5.41e-35",136860
"DIAZEPAM, ESOMEPRAZOLE",3.81,"(3.32, 4.35)","1.32e-62",136860
"POTASSIUM, IRON",3.81,"(3.24, 4.46)","7.88e-46",136860
"RISEDRONATE, CELECOXIB",3.81,"(3.13, 4.59)","1.01e-32",136860
"PROMETHAZINE, TRAMADOL",3.81,"(3.22, 4.47)","7.84e-44",136860
"BACLOFEN, ACETYLSALICYLIC ACID",3.8,"(3.26, 4.42)","1.78e-49",136860
"METOPROLOL, LIDOCAINE",3.8,"(3.2, 4.5)","4.19e-40",136860
"RANITIDINE, LEVOFLOXACIN",3.8,"(3.17, 4.54)","1.21e-36",136860
"CETIRIZINE, ALPRAZOLAM",3.8,"(3.21, 4.48)","4.60e-42",136860
"ACETAMINOPHEN, KETOROLAC",3.8,"(3.27, 4.4)","2.15e-52",136860
"CELECOXIB, EZETIMIBE",3.8,"(3.12, 4.6)","1.11e-31",136860
"POTASSIUM, ALPRAZOLAM",3.8,"(3.28, 4.38)","8.21e-55",136860
"FENTANYL, HYDROMORPHONE",3.8,"(3.39, 4.25)","6.41e-89",136860
"ESCITALOPRAM, GABAPENTIN",3.8,"(3.39, 4.25)","1.08e-87",136860
"PROCHLORPERAZINE, FUROSEMIDE",3.8,"(3.34, 4.31)","9.73e-70",136860
"RANITIDINE, CALCIUM",3.8,"(3.2, 4.48)","1.74e-41",136860
"TEMAZEPAM, VENLAFAXINE",3.8,"(3.12, 4.58)","2.25e-32",136860
"ACYCLOVIR, LEVOFLOXACIN",3.8,"(3.26, 4.4)","4.78e-52",136860
"PROMETHAZINE, ZOLPIDEM",3.79,"(3.35, 4.29)","7.70e-75",136860
"LORAZEPAM, OXYCODONE",3.79,"(3.52, 4.09)","1.55e-195",136860
"OXYCODONE, VANCOMYCIN",3.79,"(3.2, 4.47)","1.90e-41",136860
"CLONIDINE, EPOETIN ALFA",3.79,"(3.14, 4.55)","8.50e-35",136860
"MORPHINE, PROMETHAZINE",3.79,"(3.32, 4.31)","3.63e-67",136860
"PREDNISONE, CLAVULANATE",3.79,"(3.2, 4.47)","2.08e-41",136860
"NAPROXEN, TRAZODONE",3.79,"(3.1, 4.6)","7.80e-31",136860
"AMOXICILLIN, PAROXETINE",3.79,"(3.15, 4.53)","5.47e-36",136860
"ROSUVASTATIN, ALENDRONATE",3.79,"(3.12, 4.57)","2.69e-32",136860
"ATORVASTATIN, FAMOTIDINE",3.79,"(3.34, 4.28)","3.16e-73",136860
"PAROXETINE, LANSOPRAZOLE",3.79,"(3.3, 4.34)","5.48e-61",136860
"OMEPRAZOLE, TERIPARATIDE",3.79,"(3.34, 4.29)","3.14e-72",136860
"LORATADINE, ROFECOXIB",3.79,"(3.11, 4.58)","8.52e-32",136860
"CALCIUM, AMITRIPTYLINE",3.79,"(3.1, 4.6)","1.45e-30",136860
"PAROXETINE, IRON",3.79,"(3.13, 4.55)","9.30e-34",136860
"ALLOPURINOL, ALPRAZOLAM",3.79,"(3.15, 4.53)","1.02e-35",136860
"PAROXETINE, FENTANYL",3.79,"(3.26, 4.38)","2.17e-52",136860
"ZOLPIDEM, ENOXAPARIN",3.79,"(3.22, 4.42)","3.01e-46",136860
"ZOLPIDEM, CETIRIZINE",3.79,"(3.19, 4.47)","4.23e-41",136860
"CALCIUM, LANSOPRAZOLE",3.79,"(3.24, 4.41)","3.32e-48",136860
"HYDROCODONE, LANSOPRAZOLE",3.78,"(3.4, 4.2)","7.06e-102",136860
"DOCUSATE, FENTANYL",3.78,"(3.1, 4.58)","2.95e-31",136860
"AMOXICILLIN, ATORVASTATIN",3.78,"(3.26, 4.37)","5.28e-53",136860
"CALCIUM CARBONATE, CLOPIDOGREL",3.78,"(3.09, 4.59)","1.74e-30",136860
"MAGNESIUM, WARFARIN",3.78,"(3.18, 4.47)","8.59e-40",136860
"ROFECOXIB, FLUOXETINE",3.78,"(3.16, 4.49)","7.83e-38",136860
"PREDNISONE, GABAPENTIN",3.78,"(3.46, 4.12)","2.05e-148",136860
"CITALOPRAM, FLUTICASONE PROPIONATE",3.78,"(3.26, 4.36)","3.42e-54",136860
"CLONAZEPAM, CYCLOBENZAPRINE",3.78,"(3.24, 4.38)","2.81e-50",136860
"ESCITALOPRAM, AMLODIPINE",3.78,"(3.31, 4.3)","1.25e-65",136860
"ACETAMINOPHEN, FINASTERIDE",3.78,"(3.12, 4.54)","1.22e-33",136860
"GABAPENTIN, LANSOPRAZOLE",3.78,"(3.39, 4.19)","1.09e-99",136860
"PANTOPRAZOLE, ZOLPIDEM",3.77,"(3.43, 4.14)","3.33e-123",136860
"ALPRAZOLAM, FAMOTIDINE",3.77,"(3.19, 4.44)","6.63e-42",136860
"LORAZEPAM, HYDROXYZINE",3.77,"(3.17, 4.46)","1.91e-39",136860
"METHADONE, GABAPENTIN",3.77,"(3.23, 4.38)","6.24e-50",136860
"AZITHROMYCIN, FLUTICASONE PROPIONATE",3.77,"(3.23, 4.37)","2.16e-50",136860
"WARFARIN, ESCITALOPRAM",3.77,"(3.28, 4.31)","1.34e-60",136860
"WARFARIN, DEXAMETHASONE",3.77,"(3.42, 4.14)","6.82e-124",136860
"AMOXICILLIN, LANSOPRAZOLE",3.77,"(3.24, 4.35)","1.53e-52",136860
"ZOLEDRONATE, LENALIDOMIDE",3.77,"(3.31, 4.27)","9.11e-71",136860
"ACETAMINOPHEN, CALCITRIOL",3.77,"(3.14, 4.48)","6.01e-37",136860
"FLUOXETINE, FUROSEMIDE",3.76,"(3.35, 4.21)","5.33e-84",136860
"MORPHINE, HYDROCODONE",3.76,"(3.44, 4.11)","3.64e-138",136860
"OXYCODONE, DULOXETINE",3.76,"(3.37, 4.18)","2.60e-96",136860
"HEPARIN, HYDROCODONE",3.76,"(3.19, 4.42)","3.28e-43",136860
"FEXOFENADINE, FUROSEMIDE",3.76,"(3.28, 4.3)","1.23e-61",136860
"CALCIUM, DULOXETINE",3.76,"(3.07, 4.56)","1.59e-30",136860
"PREGABALIN, CYCLOBENZAPRINE",3.76,"(3.19, 4.4)","7.32e-45",136860
"NITROGLYCERIN, FLUTICASONE PROPIONATE",3.75,"(3.2, 4.38)","8.80e-47",136860
"TRAMADOL, DIAZEPAM",3.75,"(3.27, 4.29)","4.64e-61",136860
"ZOLEDRONATE, CAPECITABINE",3.75,"(3.28, 4.28)","1.04e-62",136860
"ACETAMINOPHEN, ESTRADIOL",3.75,"(3.27, 4.28)","3.28e-62",136860
"ACETAMINOPHEN, VITAMIN E",3.75,"(3.3, 4.25)","1.84e-69",136860
"TRAMADOL, TRAZODONE",3.75,"(3.22, 4.35)","2.37e-50",136860
"LORATADINE, ZOLPIDEM",3.75,"(3.15, 4.44)","1.91e-39",136860
"CYCLOBENZAPRINE, HYDROCODONE",3.75,"(3.43, 4.1)","1.96e-138",136860
"LORATADINE, OMEPRAZOLE",3.75,"(3.32, 4.22)","6.69e-78",136860
"SERTRALINE, IPRATROPIUM BROMIDE",3.75,"(3.09, 4.51)","1.22e-32",136860
"ROFECOXIB, HYDROCODONE",3.75,"(3.39, 4.14)","3.36e-109",136860
"VITAMIN E, LISINOPRIL",3.75,"(3.12, 4.47)","2.96e-36",136860
"RANITIDINE, ALPRAZOLAM",3.75,"(3.27, 4.28)","3.91e-62",136860
"ACETAMINOPHEN, VALDECOXIB",3.75,"(3.19, 4.38)","1.94e-45",136860
"ONDANSETRON, DOCUSATE",3.75,"(3.14, 4.44)","3.54e-38",136860
"PREDNISONE, ESCITALOPRAM",3.75,"(3.28, 4.27)","1.63e-64",136860
"OXYCODONE, TAMSULOSIN",3.74,"(3.17, 4.39)","3.28e-43",136860
"VALACICLOVIR, ACYCLOVIR",3.74,"(3.12, 4.45)","1.12e-36",136860
"PAROXETINE, PREGABALIN",3.74,"(3.09, 4.5)","5.03e-33",136860
"PROMETHAZINE, DEXAMETHASONE",3.74,"(3.15, 4.41)","1.75e-40",136860
"METOPROLOL, TRIAMTERENE",3.74,"(3.25, 4.28)","2.68e-58",136860
"FUROSEMIDE, HYDROCODONE",3.73,"(3.48, 4)","6.64e-228",136860
"OXYCODONE, TEMAZEPAM",3.73,"(3.28, 4.24)","3.68e-67",136860
"POTASSIUM, ROSUVASTATIN",3.73,"(3.09, 4.48)","1.90e-33",136860
"SIMVASTATIN, TERIPARATIDE",3.73,"(3.2, 4.33)","4.79e-50",136860
"OXYCODONE, RABEPRAZOLE",3.73,"(3.1, 4.46)","7.16e-35",136860
"RABEPRAZOLE, CELECOXIB",3.73,"(3.07, 4.51)","1.74e-31",136860
"POTASSIUM, IPRATROPIUM BROMIDE",3.73,"(3.11, 4.45)","4.60e-36",136860
"RANITIDINE, AMITRIPTYLINE",3.73,"(3.13, 4.41)","3.54e-39",136860
"ESCITALOPRAM, FENTANYL",3.73,"(3.19, 4.34)","1.37e-47",136860
"ACETAMINOPHEN, CIPROFLOXACIN",3.73,"(3.43, 4.04)","1.05e-162",136860
"NAPROXEN, FUROSEMIDE",3.73,"(3.29, 4.21)","3.18e-73",136860
"VENLAFAXINE, FLUOXETINE",3.73,"(3.21, 4.31)","2.17e-51",136860
"METOPROLOL, CARVEDILOL",3.72,"(3.21, 4.3)","4.41e-52",136860
"NAPROXEN, PAROXETINE",3.72,"(3.08, 4.47)","4.20e-33",136860
"TOLTERODINE, LISINOPRIL",3.72,"(3.06, 4.5)","2.07e-31",136860
"CITALOPRAM, ESOMEPRAZOLE",3.72,"(3.26, 4.24)","1.48e-63",136860
"ESCITALOPRAM, IBUPROFEN",3.72,"(3.21, 4.3)","8.98e-53",136860
"CIPROFLOXACIN, LANSOPRAZOLE",3.72,"(3.17, 4.35)","2.52e-45",136860
"GABAPENTIN, IPRATROPIUM BROMIDE",3.72,"(3.22, 4.28)","6.95e-55",136860
"ESCITALOPRAM, FLUOXETINE",3.72,"(3.04, 4.51)","3.85e-30",136860
"WARFARIN, DIAZEPAM",3.72,"(3.15, 4.36)","2.28e-42",136860
"AZITHROMYCIN, CEFTRIAXONE",3.71,"(3.03, 4.52)","2.07e-29",136860
"VITAMIN E, HYDROCHLOROTHIAZIDE",3.71,"(3.15, 4.36)","7.89e-43",136860
"OMEPRAZOLE, HYDROCODONE",3.71,"(3.45, 3.99)","2.75e-199",136860
"OMEPRAZOLE, FAMOTIDINE",3.71,"(3.21, 4.27)","1.84e-55",136860
"POTASSIUM CHLORIDE, BUPROPION",3.71,"(3.04, 4.49)","8.51e-31",136860
"ONDANSETRON, VITAMIN D",3.71,"(3.1, 4.41)","1.58e-36",136860
"AMOXICILLIN, ESOMEPRAZOLE",3.71,"(3.24, 4.23)","4.60e-62",136860
"SALBUTAMOL, FLUCONAZOLE",3.71,"(3.17, 4.31)","9.55e-48",136860
"MODAFINIL, ACETAMINOPHEN",3.71,"(3.12, 4.37)","4.21e-40",136860
"METOPROLOL, CIPROFLOXACIN",3.71,"(3.22, 4.25)","8.31e-57",136860
"SIMVASTATIN, ALLOPURINOL",3.7,"(3.4, 4.03)","2.14e-150",136860
"CYCLOBENZAPRINE, ESOMEPRAZOLE",3.7,"(3.2, 4.27)","1.17e-53",136860
"MOMETASONE, OMEPRAZOLE",3.7,"(3.1, 4.4)","1.01e-36",136860
"CLONAZEPAM, IBUPROFEN",3.7,"(3.23, 4.23)","5.47e-62",136860
"OXYCODONE, ALLOPURINOL",3.7,"(3.21, 4.25)","2.86e-56",136860
"LORATADINE, ALPRAZOLAM",3.7,"(3.09, 4.41)","9.26e-36",136860
"AMOXICILLIN, METRONIDAZOLE",3.7,"(3.2, 4.26)","2.37e-54",136860
"METOPROLOL, IBUPROFEN",3.7,"(3.3, 4.14)","8.06e-84",136860
"METOCLOPRAMIDE, CIPROFLOXACIN",3.7,"(3.16, 4.31)","1.04e-46",136860
"VITAMIN D, ALPRAZOLAM",3.7,"(3.23, 4.22)","3.51e-62",136860
"FAMOTIDINE, HYDROCODONE",3.7,"(3.22, 4.23)","2.65e-59",136860
"METOPROLOL, ACYCLOVIR",3.7,"(3.09, 4.4)","6.50e-37",136860
"VITAMIN C, ZOLPIDEM",3.7,"(3.02, 4.49)","2.94e-29",136860
"POTASSIUM, TRIMETHOPRIM",3.7,"(3.02, 4.49)","2.94e-29",136860
"METOCLOPRAMIDE, CLONAZEPAM",3.7,"(3.08, 4.41)","1.88e-35",136860
"SERTRALINE, WARFARIN",3.7,"(3.27, 4.17)","3.11e-73",136860
"MAGNESIUM, PANTOPRAZOLE",3.7,"(3.09, 4.39)","4.16e-37",136860
"POTASSIUM CHLORIDE, TEMAZEPAM",3.69,"(3.1, 4.38)","1.44e-37",136860
"NITROGLYCERIN, PREDNISONE",3.69,"(3.16, 4.29)","5.10e-48",136860
"LORAZEPAM, METRONIDAZOLE",3.69,"(3.1, 4.38)","4.97e-38",136860
"PAROXETINE, HYDROCHLOROTHIAZIDE",3.69,"(3.25, 4.18)","1.24e-68",136860
"ROFECOXIB, DILTIAZEM",3.69,"(3.03, 4.46)","4.16e-31",136860
"SERTRALINE, FENTANYL",3.69,"(3.2, 4.24)","1.39e-55",136860
"OXYCODONE, IPRATROPIUM BROMIDE",3.69,"(3.2, 4.24)","4.81e-56",136860
"ACETAMINOPHEN, GLUCOSAMINE",3.69,"(3.08, 4.39)","1.43e-36",136860
"VENLAFAXINE, ESCITALOPRAM",3.69,"(3.13, 4.33)","2.94e-42",136860
"DIAZEPAM, ESCITALOPRAM",3.69,"(3.13, 4.32)","1.11e-43",136860
"SIMVASTATIN, ISOSORBIDE MONONITRATE",3.69,"(3.32, 4.09)","5.61e-101",136860
"ACETAMINOPHEN, FENOFIBRATE",3.69,"(3.27, 4.14)","6.44e-79",136860
"OMEPRAZOLE, TEMAZEPAM",3.69,"(3.19, 4.24)","8.86e-55",136860
"CLAVULANATE, ESOMEPRAZOLE",3.69,"(3.04, 4.44)","9.19e-32",136860
"METHADONE, FUROSEMIDE",3.68,"(3.01, 4.47)","2.24e-29",136860
"DULOXETINE, INTERFERON BETA-1A",3.68,"(3.01, 4.47)","2.24e-29",136860
"BACLOFEN, CLONAZEPAM",3.68,"(3.15, 4.29)","3.23e-46",136860
"PROCHLORPERAZINE, ESOMEPRAZOLE",3.68,"(3.08, 4.38)","1.86e-36",136860
"SIMVASTATIN, CONJUGATED ESTROGENS",3.68,"(3.19, 4.23)","1.26e-55",136860
"MORPHINE, PROCHLORPERAZINE",3.68,"(3.21, 4.2)","4.87e-61",136860
"POTASSIUM, LANSOPRAZOLE",3.68,"(3.17, 4.25)","2.51e-51",136860
"METRONIDAZOLE, LEVOTHYROXINE",3.68,"(3.02, 4.45)","1.70e-30",136860
"CITALOPRAM, AMITRIPTYLINE",3.68,"(3.15, 4.27)","3.23e-48",136860
"PREDNISONE, PROPOXYPHENE",3.68,"(3.09, 4.34)","5.37e-39",136860
"MORPHINE, AMITRIPTYLINE",3.67,"(3.2, 4.21)","2.35e-58",136860
"POTASSIUM CHLORIDE, FEXOFENADINE",3.67,"(3.08, 4.35)","8.35e-38",136860
"LOSARTAN, ALPRAZOLAM",3.67,"(3.12, 4.31)","1.56e-42",136860
"LORAZEPAM, FILGRASTIM",3.67,"(3, 4.46)","4.94e-29",136860
"SIMVASTATIN, FAMOTIDINE",3.67,"(3.18, 4.23)","1.35e-53",136860
"ACETAMINOPHEN, CAPECITABINE",3.67,"(3.16, 4.25)","2.71e-50",136860
"SERTRALINE, TRAMADOL",3.67,"(3.17, 4.23)","1.23e-52",136860
"ZOLPIDEM, HYDROCODONE",3.67,"(3.4, 3.95)","2.51e-188",136860
"LORAZEPAM, FAMOTIDINE",3.67,"(3.19, 4.21)","2.32e-56",136860
"AMOXICILLIN, LISINOPRIL",3.67,"(3.13, 4.28)","5.42e-46",136860
"PREGABALIN, CITALOPRAM",3.67,"(3.11, 4.3)","5.85e-42",136860
"LOSARTAN, ROSUVASTATIN",3.67,"(3.15, 4.25)","1.02e-49",136860
"BUDESONIDE, ALPRAZOLAM",3.67,"(3.04, 4.39)","1.08e-33",136860
"MAGNESIUM, HYDROCODONE",3.67,"(3.06, 4.37)","1.41e-35",136860
"SIMVASTATIN, ESCITALOPRAM",3.67,"(3.26, 4.11)","3.39e-81",136860
"TRIMETHOPRIM, IRON",3.67,"(3.03, 4.4)","1.68e-32",136860
"LORAZEPAM, SULFAMETHOXAZOLE",3.66,"(3.08, 4.34)","3.73e-38",136860
"ATORVASTATIN, BISOPROLOL",3.66,"(3.3, 4.06)","5.23e-98",136860
"METOPROLOL, CALCITRIOL",3.66,"(3.04, 4.39)","1.18e-33",136860
"ATENOLOL, FLUOXETINE",3.66,"(3.13, 4.26)","8.38e-47",136860
"FLUTICASONE PROPIONATE, GABAPENTIN",3.66,"(3.29, 4.05)","1.79e-99",136860
"SIMVASTATIN, CELECOXIB",3.66,"(3.26, 4.09)","2.35e-82",136860
"ROFECOXIB, SALBUTAMOL",3.66,"(3.16, 4.22)","1.32e-52",136860
"POTASSIUM, SERTRALINE",3.66,"(3.05, 4.35)","6.29e-36",136860
"TRAMADOL, HYDROCODONE",3.65,"(3.32, 4.02)","8.59e-115",136860
"ATORVASTATIN, LATANOPROST",3.65,"(3, 4.42)","4.86e-30",136860
"LORAZEPAM, VITAMIN C",3.65,"(3, 4.42)","2.85e-30",136860
"OXYCODONE, CAPECITABINE",3.65,"(3.04, 4.36)","9.79e-35",136860
"ACETAMINOPHEN, TRIAMTERENE",3.65,"(3.21, 4.15)","1.16e-65",136860
"PRAVASTATIN, TRAMADOL",3.65,"(2.98, 4.44)","7.59e-29",136860
"RANITIDINE, SIMVASTATIN",3.65,"(3.29, 4.05)","7.94e-99",136860
"MECLIZINE, ACETYLSALICYLIC ACID",3.65,"(3.07, 4.32)","1.82e-38",136860
"METOPROLOL, ROSUVASTATIN",3.65,"(3.37, 3.95)","6.99e-170",136860
"MAGNESIUM, VITAMIN D",3.65,"(3.12, 4.25)","5.80e-46",136860
"TAMSULOSIN, GABAPENTIN",3.65,"(3.08, 4.3)","7.48e-40",136860
"VITAMIN D, VITAMIN E",3.65,"(3.19, 4.16)","1.48e-62",136860
"TRAMADOL, HYDROCHLOROTHIAZIDE",3.65,"(3.24, 4.1)","1.73e-77",136860
"METOCLOPRAMIDE, DIGOXIN",3.65,"(2.98, 4.43)","8.26e-29",136860
"OMEPRAZOLE, RANITIDINE",3.65,"(3.28, 4.05)","5.91e-95",136860
"PANTOPRAZOLE, ROSUVASTATIN",3.65,"(3.15, 4.2)","6.43e-53",136860
"ACETAMINOPHEN, LIDOCAINE",3.65,"(3.26, 4.08)","6.72e-85",136860
"TRIMETHOPRIM, IBUPROFEN",3.65,"(3.04, 4.35)","4.01e-35",136860
"POTASSIUM CHLORIDE, IBUPROFEN",3.65,"(3.13, 4.22)","2.19e-49",136860
"ROSUVASTATIN, ACETYLSALICYLIC ACID",3.65,"(3.45, 3.85)","0.00e+00",136860
"SALBUTAMOL, CELECOXIB",3.65,"(3.19, 4.16)","2.72e-61",136860
"TRAMADOL, CYCLOBENZAPRINE",3.64,"(3.19, 4.15)","3.26e-62",136860
"FUROSEMIDE, GUAIFENESIN",3.64,"(3.06, 4.31)","6.79e-38",136860
"WARFARIN, FEXOFENADINE",3.64,"(3.02, 4.37)","5.71e-33",136860
"HYDROCHLOROTHIAZIDE, AMITRIPTYLINE",3.64,"(3.17, 4.17)","5.93e-58",136860
"VITAMIN D, CETIRIZINE",3.64,"(3.01, 4.38)","8.89e-32",136860
"WARFARIN, CITALOPRAM",3.64,"(3.18, 4.16)","9.24e-60",136860
"RANITIDINE, IRON",3.64,"(3.09, 4.26)","5.68e-43",136860
"METOPROLOL, OXYCODONE",3.64,"(3.35, 3.95)","1.18e-155",136860
"CYCLOBENZAPRINE, FLUOXETINE",3.64,"(3, 4.39)","4.78e-31",136860
"PREDNISONE, DARBEPOETIN ALFA",3.64,"(3.12, 4.22)","2.58e-48",136860
"RANITIDINE, ACYCLOVIR",3.64,"(2.97, 4.41)","3.68e-29",136860
"SIMVASTATIN, LANSOPRAZOLE",3.64,"(3.33, 3.96)","3.55e-138",136860
"PANTOPRAZOLE, LEVOFLOXACIN",3.63,"(3.22, 4.09)","2.14e-73",136860
"ACETYLSALICYLIC ACID, LEVOFLOXACIN",3.63,"(3.29, 4.01)","1.33e-109",136860
"METOPROLOL, GABAPENTIN",3.63,"(3.36, 3.93)","2.84e-167",136860
"WARFARIN, CLONAZEPAM",3.63,"(3.13, 4.21)","1.97e-49",136860
"MOXIFLOXACIN, FUROSEMIDE",3.63,"(3.06, 4.29)","3.61e-39",136860
"PANTOPRAZOLE, SERTRALINE",3.63,"(3.21, 4.09)","3.96e-73",136860
"ATORVASTATIN, ESTRADIOL",3.63,"(3.01, 4.35)","7.36e-33",136860
"HYDROCHLOROTHIAZIDE, HYDROCODONE",3.63,"(3.33, 3.95)","1.01e-140",136860
"CETIRIZINE, AMLODIPINE",3.63,"(3.06, 4.29)","1.14e-38",136860
"WARFARIN, HYDROCODONE",3.63,"(3.33, 3.95)","6.46e-141",136860
"MOXIFLOXACIN, ACETYLSALICYLIC ACID",3.63,"(3.04, 4.31)","4.29e-36",136860
"ESCITALOPRAM, ESOMEPRAZOLE",3.63,"(3.22, 4.08)","8.05e-76",136860
"CYCLOBENZAPRINE, ESCITALOPRAM",3.63,"(2.96, 4.41)","2.15e-28",136860
"PANTOPRAZOLE, PROMETHAZINE",3.63,"(3.17, 4.14)","2.02e-61",136860
"VITAMIN D, FEXOFENADINE",3.63,"(2.97, 4.4)","2.56e-29",136860
"ROFECOXIB, WARFARIN",3.63,"(3.14, 4.18)","1.38e-52",136860
"MOMETASONE, HYDROCODONE",3.63,"(2.97, 4.39)","8.83e-30",136860
"ACETAMINOPHEN, THEOPHYLLINE",3.63,"(2.98, 4.39)","5.18e-30",136860
"ACETAMINOPHEN, GABAPENTIN",3.63,"(3.44, 3.82)","0.00e+00",136860
"ESOMEPRAZOLE, HYDROCODONE",3.63,"(3.33, 3.94)","1.18e-144",136860
"OMEPRAZOLE, VENLAFAXINE",3.63,"(3.22, 4.07)","2.32e-77",136860
"FLUOXETINE, GABAPENTIN",3.63,"(3.23, 4.06)","3.37e-82",136860
"AMOXICILLIN, PANTOPRAZOLE",3.62,"(3.16, 4.15)","7.48e-58",136860
"TRAMADOL, CALCIUM",3.62,"(3.05, 4.28)","2.50e-38",136860
"TRAMADOL, ALPRAZOLAM",3.62,"(3.22, 4.07)","2.99e-77",136860
"OMEPRAZOLE, TRIAMTERENE",3.62,"(3.05, 4.27)","5.07e-39",136860
"DULOXETINE, EZETIMIBE",3.62,"(2.96, 4.4)","8.80e-29",136860
"GEMFIBROZIL, LISINOPRIL",3.62,"(3.1, 4.21)","3.55e-46",136860
"OXYCODONE, PANTOPRAZOLE",3.62,"(3.31, 3.95)","4.59e-135",136860
"OXYCODONE, SIMVASTATIN",3.62,"(3.3, 3.97)","3.12e-121",136860
"METOLAZONE, METOPROLOL",3.62,"(2.95, 4.4)","1.63e-28",136860
"OMEPRAZOLE, FEXOFENADINE",3.62,"(3.16, 4.13)","8.82e-60",136860
"NAPROXEN, CLONAZEPAM",3.62,"(3.05, 4.27)","6.00e-39",136860
"OXYCODONE, SALBUTAMOL",3.62,"(3.32, 3.93)","4.59e-145",136860
"POTASSIUM CHLORIDE, ROFECOXIB",3.61,"(3.02, 4.29)","6.55e-36",136860
"ESOMEPRAZOLE, GABAPENTIN",3.61,"(3.3, 3.95)","6.20e-127",136860
"PREDNISONE, PROMETHAZINE",3.61,"(3.12, 4.16)","7.84e-52",136860
"METRONIDAZOLE, ONDANSETRON",3.61,"(3.02, 4.29)","2.46e-36",136860
"PROMETHAZINE, ALPRAZOLAM",3.61,"(3.18, 4.09)","6.78e-66",136860
"CLARITHROMYCIN, FUROSEMIDE",3.61,"(3.04, 4.26)","1.21e-38",136860
"MORPHINE, ATORVASTATIN",3.61,"(3.11, 4.18)","2.94e-49",136860
"METOCLOPRAMIDE, NITROGLYCERIN",3.61,"(2.95, 4.38)","6.65e-29",136860
"FLUCONAZOLE, LEVOFLOXACIN",3.61,"(3.19, 4.07)","1.66e-72",136860
"POTASSIUM, ATORVASTATIN",3.61,"(3.24, 4.01)","5.58e-93",136860
"OMEPRAZOLE, CONJUGATED ESTROGENS",3.61,"(3.15, 4.12)","1.12e-58",136860
"DIAZEPAM, HYDROCODONE",3.61,"(3.29, 3.94)","7.85e-128",136860
"LORAZEPAM, WARFARIN",3.61,"(3.25, 3.99)","6.17e-101",136860
"HYDROCHLOROTHIAZIDE, IBUPROFEN",3.61,"(3.23, 4.01)","3.21e-89",136860
"SIMVASTATIN, AMITRIPTYLINE",3.6,"(3.19, 4.06)","4.00e-73",136860
"SERTRALINE, IBUPROFEN",3.6,"(3.16, 4.08)","3.53e-65",136860
"POTASSIUM, IBUPROFEN",3.6,"(3.03, 4.25)","1.69e-38",136860
"SIMVASTATIN, FLUOXETINE",3.6,"(3.18, 4.06)","9.42e-70",136860
"FENTANYL, HYDROCODONE",3.6,"(3.33, 3.89)","6.85e-171",136860
"TRIMETHOPRIM, LEVOFLOXACIN",3.6,"(3.09, 4.17)","6.91e-48",136860
"PREDNISONE, EZETIMIBE",3.6,"(3.06, 4.2)","2.84e-43",136860
"VALSARTAN, ESCITALOPRAM",3.59,"(2.98, 4.31)","3.17e-32",136860
"PREDNISONE, HYDROMORPHONE",3.59,"(3.07, 4.19)","3.69e-44",136860
"DILTIAZEM, HYDROCODONE",3.59,"(3.1, 4.15)","4.03e-50",136860
"ESOMEPRAZOLE, FENTANYL",3.59,"(3.21, 4.01)","6.13e-85",136860
"METHYLPREDNISOLONE, DEXAMETHASONE",3.59,"(2.97, 4.32)","1.70e-31",136860
"QUININE, FUROSEMIDE",3.59,"(2.94, 4.35)","1.01e-28",136860
"GABAPENTIN, HYDROCHLOROTHIAZIDE",3.59,"(3.26, 3.94)","2.22e-116",136860
