"Drug_name","OR","95.CI","Pvalue","ac"
"SALBUTAMOL, ACETAMINOPHEN, IRON",3.66,"(3.04, 4.37)","2.60e-34",136860
"ATENOLOL, ACETAMINOPHEN, HYDROCHLOROTHIAZIDE",3.66,"(3.08, 4.31)","1.83e-39",136860
"WARFARIN, ALPRAZOLAM, FUROSEMIDE",3.66,"(3.05, 4.36)","1.82e-35",136860
"PREDNISONE, ACETAMINOPHEN, ESOMEPRAZOLE",3.66,"(3.18, 4.19)","2.73e-57",136860
"ACETYLSALICYLIC ACID, GABAPENTIN, LISINOPRIL",3.65,"(3.17, 4.19)","2.48e-56",136860
"PANTOPRAZOLE, WARFARIN, DIGOXIN",3.65,"(3, 4.42)","4.86e-30",136860
"METOPROLOL, FUROSEMIDE, HYDROCHLOROTHIAZIDE",3.65,"(3.09, 4.29)","2.60e-41",136860
"POTASSIUM CHLORIDE, WARFARIN, LISINOPRIL",3.65,"(3.05, 4.34)","2.37e-36",136860
"METOPROLOL, WARFARIN, ESOMEPRAZOLE",3.65,"(3.01, 4.39)","6.88e-32",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE",3.65,"(3.29, 4.04)","1.49e-101",136860
"OMEPRAZOLE, PREDNISONE, SIMVASTATIN",3.65,"(3.06, 4.32)","9.74e-38",136860
"LORAZEPAM, POTASSIUM CHLORIDE, ACETYLSALICYLIC ACID",3.65,"(3.02, 4.38)","4.81e-33",136860
"LORAZEPAM, ONDANSETRON, OXYCODONE",3.65,"(3.09, 4.28)","1.81e-41",136860
"SALBUTAMOL, ACETAMINOPHEN, AMLODIPINE",3.65,"(3.11, 4.26)","4.82e-44",136860
"ACETAMINOPHEN, TRAMADOL, FUROSEMIDE",3.65,"(3.18, 4.16)","1.34e-60",136860
"SALBUTAMOL, SIMVASTATIN, ACETAMINOPHEN",3.65,"(3.18, 4.16)","1.34e-60",136860
"METOPROLOL, PANTOPRAZOLE, POTASSIUM CHLORIDE",3.64,"(3.02, 4.36)","3.35e-33",136860
"FUROSEMIDE, HYDROCODONE, LISINOPRIL",3.64,"(3.14, 4.2)","1.18e-51",136860
"OMEPRAZOLE, HYDROCODONE, LISINOPRIL",3.64,"(3.06, 4.31)","1.26e-37",136860
"LOSARTAN, OMEPRAZOLE, ACETYLSALICYLIC ACID",3.64,"(3.04, 4.32)","3.33e-36",136860
"METOPROLOL, SALBUTAMOL, ACETAMINOPHEN",3.64,"(3.18, 4.16)","9.24e-60",136860
"ACETAMINOPHEN, CARVEDILOL, FUROSEMIDE",3.64,"(3.18, 4.15)","1.11e-60",136860
"SALBUTAMOL, FUROSEMIDE, IRON",3.64,"(2.99, 4.39)","8.13e-31",136860
"OMEPRAZOLE, SALBUTAMOL, GABAPENTIN",3.64,"(2.99, 4.39)","8.13e-31",136860
"SALBUTAMOL, ACETAMINOPHEN, TRAMADOL",3.64,"(3.09, 4.26)","1.05e-42",136860
"LORAZEPAM, ACETAMINOPHEN, LISINOPRIL",3.64,"(3.07, 4.29)","1.95e-39",136860
"ACETAMINOPHEN, WARFARIN, DILTIAZEM",3.64,"(2.98, 4.4)","7.45e-30",136860
"ACETAMINOPHEN, VITAMIN D, CALCIUM",3.63,"(3.21, 4.1)","2.76e-71",136860
"OXYCODONE, ACETAMINOPHEN, DIPHENHYDRAMINE",3.63,"(3.15, 4.17)","9.00e-55",136860
"METOPROLOL, ACETAMINOPHEN, ENOXAPARIN",3.63,"(2.95, 4.42)","6.81e-28",136860
"DIGOXIN, FUROSEMIDE, LEVOFLOXACIN",3.62,"(2.96, 4.4)","8.08e-29",136860
"LOSARTAN, METOPROLOL, ATORVASTATIN",3.62,"(2.97, 4.39)","1.64e-29",136860
"ZOLPIDEM, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",3.62,"(2.99, 4.36)","2.31e-31",136860
"SIMVASTATIN, SPIRONOLACTONE, ACETYLSALICYLIC ACID",3.62,"(3.08, 4.24)","3.26e-43",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, GABAPENTIN",3.62,"(3.12, 4.19)","3.60e-50",136860
"ACETYLSALICYLIC ACID, DILTIAZEM, LISINOPRIL",3.62,"(3.03, 4.3)","9.42e-36",136860
"LORAZEPAM, SIMVASTATIN, ACETAMINOPHEN",3.62,"(3.03, 4.3)","9.42e-36",136860
"ONDANSETRON, PREDNISONE, ACETAMINOPHEN",3.62,"(3.04, 4.29)","6.60e-37",136860
"SIMVASTATIN, ACETAMINOPHEN, EZETIMIBE",3.61,"(3.11, 4.19)","7.18e-49",136860
"VITAMIN D, WARFARIN, CALCIUM",3.61,"(2.94, 4.4)","8.77e-28",136860
"OMEPRAZOLE, ATENOLOL, AMLODIPINE",3.61,"(2.96, 4.37)","7.27e-30",136860
"ACETAMINOPHEN, HYDROCODONE, HYDROXYZINE",3.61,"(3.03, 4.28)","4.99e-37",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, DILTIAZEM",3.61,"(3.13, 4.15)","7.17e-54",136860
"METOLAZONE, POTASSIUM CHLORIDE, FUROSEMIDE",3.61,"(3.01, 4.29)","2.25e-35",136860
"ACETYLSALICYLIC ACID, FUROSEMIDE, IRON",3.61,"(3.18, 4.08)","2.34e-68",136860
"POTASSIUM CHLORIDE, SALBUTAMOL, ACETAMINOPHEN",3.61,"(3.16, 4.1)","4.68e-63",136860
"MORPHINE, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.61,"(3.14, 4.12)","3.24e-58",136860
"METFORMIN, ACETYLSALICYLIC ACID, IBUPROFEN",3.61,"(2.95, 4.38)","1.23e-28",136860
"POTASSIUM CHLORIDE, WARFARIN, HYDROCODONE",3.61,"(2.97, 4.34)","3.53e-31",136860
"ACETAMINOPHEN, CYCLOPHOSPHAMIDE, DOXORUBICIN",3.6,"(3.01, 4.29)","2.44e-35",136860
"PANTOPRAZOLE, POTASSIUM CHLORIDE, ACETAMINOPHEN",3.6,"(3.12, 4.14)","5.42e-54",136860
"PANTOPRAZOLE, CARVEDILOL, FUROSEMIDE",3.6,"(3.02, 4.27)","1.86e-36",136860
"OMEPRAZOLE, ATENOLOL, LISINOPRIL",3.6,"(2.98, 4.32)","4.56e-32",136860
"ACETAMINOPHEN, ALENDRONATE, LEVOTHYROXINE",3.6,"(2.98, 4.33)","7.77e-32",136860
"ACETAMINOPHEN, HYDROCHLOROTHIAZIDE, LISINOPRIL",3.6,"(3.17, 4.07)","5.56e-68",136860
"PREDNISONE, SALBUTAMOL, ALPRAZOLAM",3.6,"(2.94, 4.37)","1.34e-28",136860
"FLUTICASONE PROPIONATE, FUROSEMIDE, HYDROCODONE",3.6,"(2.98, 4.32)","4.96e-32",136860
"SALBUTAMOL, ZOLPIDEM, IPRATROPIUM BROMIDE",3.6,"(2.97, 4.32)","8.45e-32",136860
"ATENOLOL, ATORVASTATIN, LEVOTHYROXINE",3.6,"(2.97, 4.33)","4.17e-31",136860
"PREDNISONE, ACETYLSALICYLIC ACID, LANSOPRAZOLE",3.6,"(2.93, 4.39)","2.09e-27",136860
"LORAZEPAM, ONDANSETRON, ACETAMINOPHEN",3.6,"(3.15, 4.1)","1.56e-60",136860
"PREDNISONE, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.6,"(3.23, 3.99)","2.38e-92",136860
"ROSUVASTATIN, ACETYLSALICYLIC ACID, CLOPIDOGREL",3.59,"(3.21, 4.02)","3.02e-82",136860
"PREDNISONE, ATORVASTATIN, FUROSEMIDE",3.59,"(3.07, 4.19)","1.28e-44",136860
"OMEPRAZOLE, ONDANSETRON, ACETAMINOPHEN",3.59,"(3.11, 4.14)","3.68e-52",136860
"METOPROLOL, OMEPRAZOLE, ATORVASTATIN",3.59,"(3.07, 4.18)","8.15e-45",136860
"AMOXICILLIN, ACETAMINOPHEN, FUROSEMIDE",3.59,"(3.01, 4.25)","5.28e-37",136860
"ATORVASTATIN, SULFAMETHOXAZOLE, TRIMETHOPRIM",3.59,"(3.01, 4.26)","7.54e-36",136860
"ACETYLSALICYLIC ACID, CALCIUM, HYDROCHLOROTHIAZIDE",3.59,"(2.99, 4.28)","9.04e-34",136860
"SERTRALINE, SIMVASTATIN, ACETYLSALICYLIC ACID",3.59,"(3.03, 4.22)","1.66e-39",136860
"ONDANSETRON, SULFAMETHOXAZOLE, TRIMETHOPRIM",3.59,"(3.04, 4.21)","2.56e-41",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, HYDROCODONE",3.59,"(3.35, 3.84)","1.16e-217",136860
"PREDNISONE, ATORVASTATIN, ACETYLSALICYLIC ACID",3.59,"(3.12, 4.1)","4.35e-57",136860
"METOPROLOL, OMEPRAZOLE, SIMVASTATIN",3.59,"(3.18, 4.03)","1.54e-73",136860
"PROPOXYPHENE, ACETAMINOPHEN, FUROSEMIDE",3.58,"(3.01, 4.24)","3.67e-37",136860
"LORAZEPAM, MORPHINE, FUROSEMIDE",3.58,"(2.96, 4.31)","2.01e-31",136860
"OMEPRAZOLE, ATENOLOL, SIMVASTATIN",3.58,"(3.03, 4.21)","3.97e-40",136860
"OMEPRAZOLE, SIMVASTATIN, FOLIC ACID",3.58,"(2.98, 4.28)","1.82e-33",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, LANSOPRAZOLE",3.58,"(3.15, 4.06)","6.21e-66",136860
"PREDNISONE, ACETAMINOPHEN, IPRATROPIUM BROMIDE",3.58,"(2.95, 4.31)","6.34e-31",136860
"PREDNISONE, RANITIDINE, ACETAMINOPHEN",3.58,"(2.95, 4.31)","1.08e-30",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, IRON",3.58,"(3.12, 4.09)","3.28e-57",136860
"POTASSIUM, ATORVASTATIN, ACETYLSALICYLIC ACID",3.58,"(3.02, 4.22)","3.03e-38",136860
"FUROSEMIDE, IRON, AMLODIPINE",3.58,"(2.98, 4.27)","1.16e-33",136860
"PREDNISONE, WARFARIN, LEVOTHYROXINE",3.58,"(2.92, 4.34)","2.22e-28",136860
"SIMVASTATIN, ACETAMINOPHEN, AMLODIPINE",3.58,"(3.1, 4.11)","5.55e-54",136860
"SALBUTAMOL, ACETAMINOPHEN, DIPHENHYDRAMINE",3.58,"(3, 4.25)","1.05e-35",136860
"SIMVASTATIN, TRAMADOL, ACETYLSALICYLIC ACID",3.58,"(3.01, 4.23)","1.62e-37",136860
"ATORVASTATIN, BISOPROLOL, ACETYLSALICYLIC ACID",3.58,"(3.08, 4.13)","4.62e-50",136860
"SIMVASTATIN, ACETYLSALICYLIC ACID, ALENDRONATE",3.57,"(3.02, 4.21)","4.27e-39",136860
"LOSARTAN, SIMVASTATIN, ACETYLSALICYLIC ACID",3.57,"(3.11, 4.09)","4.21e-57",136860
"RANITIDINE, ACETAMINOPHEN, FUROSEMIDE",3.57,"(3.03, 4.2)","3.26e-40",136860
"SIMVASTATIN, WARFARIN, ACETYLSALICYLIC ACID",3.57,"(3.18, 4)","3.92e-79",136860
"METOPROLOL, FUROSEMIDE, IRON",3.57,"(3.04, 4.18)","2.96e-42",136860
"ACETAMINOPHEN, CALCIUM, FUROSEMIDE",3.57,"(2.95, 4.29)","9.68e-32",136860
"ACETYLSALICYLIC ACID, CLOPIDOGREL, EZETIMIBE",3.57,"(3.16, 4.02)","4.19e-71",136860
"WARFARIN, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE",3.57,"(2.97, 4.26)","1.49e-33",136860
"METOCLOPRAMIDE, OMEPRAZOLE, FUROSEMIDE",3.57,"(2.94, 4.3)","2.36e-30",136860
"VERAPAMIL, ACETYLSALICYLIC ACID, FUROSEMIDE",3.57,"(2.93, 4.32)","3.38e-29",136860
"NITROGLYCERIN, WARFARIN, DIGOXIN",3.57,"(2.92, 4.33)","1.67e-28",136860
"PANTOPRAZOLE, ATORVASTATIN, LEVOTHYROXINE",3.57,"(2.91, 4.33)","4.84e-28",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, CARVEDILOL",3.57,"(3.1, 4.09)","2.41e-55",136860
"PREDNISONE, ATORVASTATIN, AMLODIPINE",3.56,"(2.93, 4.31)","2.15e-29",136860
"SALBUTAMOL, ACETAMINOPHEN, HYDROCODONE",3.56,"(3.28, 3.87)","9.75e-147",136860
"ACETYLSALICYLIC ACID, IPRATROPIUM BROMIDE, LISINOPRIL",3.56,"(2.92, 4.32)","1.06e-28",136860
"OMEPRAZOLE, FUROSEMIDE, IPRATROPIUM BROMIDE",3.56,"(2.93, 4.3)","8.07e-30",136860
"AMOXICILLIN, SULFAMETHOXAZOLE, TRIMETHOPRIM",3.56,"(2.91, 4.32)","1.97e-28",136860
"PAROXETINE, ACETYLSALICYLIC ACID, FUROSEMIDE",3.56,"(2.9, 4.33)","9.73e-28",136860
"METOPROLOL, POTASSIUM CHLORIDE, SALBUTAMOL",3.56,"(2.97, 4.24)","2.47e-34",136860
"SALBUTAMOL, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",3.56,"(3.02, 4.18)","1.85e-40",136860
"SIMVASTATIN, FUROSEMIDE, HYDROCHLOROTHIAZIDE",3.56,"(2.92, 4.3)","2.54e-29",136860
"SIMVASTATIN, ACETAMINOPHEN, LISINOPRIL",3.56,"(3.15, 4)","2.79e-73",136860
"WARFARIN, HYDROCHLOROTHIAZIDE, LISINOPRIL",3.56,"(2.94, 4.28)","6.65e-31",136860
"OMEPRAZOLE, VITAMIN D, CALCIUM",3.55,"(3.06, 4.11)","9.59e-49",136860
"SALBUTAMOL, ALENDRONATE, FLUTICASONE PROPIONATE",3.55,"(2.92, 4.29)","1.03e-29",136860
"ACETAMINOPHEN, HYDROCHLOROTHIAZIDE, LEVOTHYROXINE",3.55,"(3.05, 4.11)","4.72e-48",136860
"PRAVASTATIN, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.55,"(3.01, 4.16)","1.39e-40",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, IPRATROPIUM BROMIDE",3.55,"(3.03, 4.14)","5.67e-44",136860
"METFORMIN, ATORVASTATIN, ACETAMINOPHEN",3.55,"(3.05, 4.11)","8.71e-48",136860
"LORAZEPAM, SIMVASTATIN, ACETYLSALICYLIC ACID",3.55,"(3.02, 4.15)","3.98e-42",136860
"ACETAMINOPHEN, FUROSEMIDE, IPRATROPIUM BROMIDE",3.55,"(3.06, 4.09)","1.75e-50",136860
"ONDANSETRON, PANTOPRAZOLE, ACETAMINOPHEN",3.55,"(3.07, 4.09)","6.59e-51",136860
"PREDNISONE, FOLIC ACID, IRON",3.55,"(2.89, 4.32)","3.62e-27",136860
"PANTOPRAZOLE, ACETYLSALICYLIC ACID, FOLIC ACID",3.55,"(2.94, 4.25)","3.80e-32",136860
"SPIRONOLACTONE, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.55,"(3.01, 4.16)","1.64e-40",136860
"LOSARTAN, SIMVASTATIN, FUROSEMIDE",3.54,"(2.96, 4.21)","1.40e-34",136860
"PREDNISONE, ACETYLSALICYLIC ACID, IRON",3.54,"(2.89, 4.29)","5.50e-28",136860
"LOSARTAN, METOPROLOL, SIMVASTATIN",3.54,"(2.9, 4.27)","4.17e-29",136860
"PREDNISONE, FOLIC ACID, AMLODIPINE",3.53,"(2.91, 4.26)","5.38e-30",136860
"SIMVASTATIN, GABAPENTIN, LISINOPRIL",3.53,"(2.96, 4.19)","1.25e-35",136860
"METOPROLOL, ESOMEPRAZOLE, FUROSEMIDE",3.53,"(3.04, 4.09)","1.55e-47",136860
"METOPROLOL, CLOPIDOGREL, FOLIC ACID",3.53,"(2.91, 4.26)","1.56e-29",136860
"SIMVASTATIN, VITAMIN D, LEVOTHYROXINE",3.53,"(2.87, 4.31)","1.34e-26",136860
"ACETAMINOPHEN, TRAZODONE, HYDROCODONE",3.53,"(3.13, 3.97)","2.25e-72",136860
"SIMVASTATIN, CARVEDILOL, EZETIMIBE",3.53,"(2.88, 4.28)","6.48e-28",136860
"ATORVASTATIN, ACETAMINOPHEN, FLUTICASONE PROPIONATE",3.53,"(2.88, 4.28)","6.48e-28",136860
"METOPROLOL, ATORVASTATIN, LANSOPRAZOLE",3.53,"(2.88, 4.29)","3.20e-27",136860
"OMEPRAZOLE, PREDNISONE, VITAMIN D",3.53,"(2.88, 4.28)","7.03e-28",136860
"POTASSIUM CHLORIDE, ACETAMINOPHEN, CLOPIDOGREL",3.52,"(2.91, 4.24)","4.04e-30",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, ALLOPURINOL",3.52,"(3.05, 4.06)","9.52e-51",136860
"GABAPENTIN, HYDROCODONE, LEVOTHYROXINE",3.52,"(2.9, 4.25)","1.17e-29",136860
"SALBUTAMOL, VITAMIN D, FLUTICASONE PROPIONATE",3.52,"(2.95, 4.18)","5.03e-35",136860
"SIMVASTATIN, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.52,"(3.25, 3.81)","1.30e-154",136860
"PREDNISONE, CARVEDILOL, FUROSEMIDE",3.52,"(2.9, 4.23)","2.79e-30",136860
"PROMETHAZINE, ACETAMINOPHEN, HYDROCODONE",3.52,"(3.17, 3.9)","3.35e-95",136860
"OMEPRAZOLE, VITAMIN D, LEVOTHYROXINE",3.51,"(2.92, 4.21)","5.05e-32",136860
"PANTOPRAZOLE, PREDNISONE, ACETYLSALICYLIC ACID",3.51,"(3.01, 4.08)","2.07e-45",136860
"OXYCODONE, SENNA, DOCUSATE",3.51,"(2.93, 4.18)","1.44e-33",136860
"METOPROLOL, PANTOPRAZOLE, LISINOPRIL",3.51,"(3, 4.1)","1.03e-42",136860
"ACETAMINOPHEN, LANSOPRAZOLE, LEVOTHYROXINE",3.51,"(2.94, 4.17)","1.18e-34",136860
"ACETAMINOPHEN, FLUTICASONE PROPIONATE, HYDROCODONE",3.51,"(3.16, 3.89)","1.54e-93",136860
"METOPROLOL, ATORVASTATIN, ACETAMINOPHEN",3.51,"(3.09, 3.96)","3.42e-66",136860
"ATORVASTATIN, ACETAMINOPHEN, LISINOPRIL",3.5,"(3.03, 4.04)","2.14e-50",136860
"OMEPRAZOLE, POTASSIUM CHLORIDE, PREDNISONE",3.5,"(2.91, 4.2)","1.10e-31",136860
"ACETAMINOPHEN, FAMOTIDINE, FUROSEMIDE",3.5,"(2.91, 4.19)","2.41e-32",136860
"ONDANSETRON, ACETAMINOPHEN, HYDROMORPHONE",3.5,"(2.86, 4.25)","1.95e-27",136860
"ATENOLOL, HYDROCHLOROTHIAZIDE, AMLODIPINE",3.5,"(2.93, 4.16)","4.03e-34",136860
"TRIAMTERENE, HYDROCHLOROTHIAZIDE, AMLODIPINE",3.5,"(2.93, 4.16)","8.87e-35",136860
"METFORMIN, ACETAMINOPHEN, HYDROCHLOROTHIAZIDE",3.5,"(2.94, 4.14)","2.53e-36",136860
"METOPROLOL, VITAMIN D, CALCIUM",3.5,"(2.95, 4.13)","3.55e-37",136860
"ZOLPIDEM, ACETYLSALICYLIC ACID, FUROSEMIDE",3.5,"(3.04, 4.01)","4.94e-54",136860
"METOPROLOL, SALBUTAMOL, WARFARIN",3.5,"(2.92, 4.16)","2.79e-34",136860
"NITROGLYCERIN, SALBUTAMOL, ACETYLSALICYLIC ACID",3.5,"(2.99, 4.07)","8.14e-44",136860
"ATORVASTATIN, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.5,"(3.2, 3.82)","3.11e-126",136860
"POTASSIUM CHLORIDE, ATORVASTATIN, AMLODIPINE",3.49,"(2.84, 4.26)","1.78e-26",136860
"ACETYLSALICYLIC ACID, HYDROCODONE, LISINOPRIL",3.49,"(3.05, 3.99)","1.65e-57",136860
"METOPROLOL, OXYCODONE, LISINOPRIL",3.49,"(2.91, 4.16)","2.33e-33",136860
"ACETAMINOPHEN, WARFARIN, HEPARIN",3.49,"(2.84, 4.26)","3.03e-26",136860
"ACETAMINOPHEN, CARISOPRODOL, HYDROCODONE",3.49,"(3.11, 3.91)","8.67e-78",136860
"SIMVASTATIN, CLOPIDOGREL, EZETIMIBE",3.49,"(3.03, 4)","4.85e-53",136860
"ACETYLSALICYLIC ACID, EZETIMIBE, HYDROCHLOROTHIAZIDE",3.49,"(2.91, 4.16)","1.49e-33",136860
"SALBUTAMOL, ACETAMINOPHEN, DILTIAZEM",3.49,"(2.83, 4.26)","5.59e-26",136860
"METOPROLOL, SIMVASTATIN, HYDROCHLOROTHIAZIDE",3.49,"(3.05, 3.97)","1.02e-58",136860
"FUROSEMIDE, IPRATROPIUM BROMIDE, LISINOPRIL",3.49,"(2.85, 4.23)","1.58e-27",136860
"POTASSIUM CHLORIDE, FENTANYL, FUROSEMIDE",3.49,"(2.97, 4.08)","8.10e-41",136860
"ATORVASTATIN, ACETYLSALICYLIC ACID, CLONAZEPAM",3.49,"(2.83, 4.26)","9.52e-26",136860
"MORPHINE, ACETAMINOPHEN, LEVOTHYROXINE",3.49,"(2.88, 4.19)","1.27e-30",136860
"THALIDOMIDE, DEXAMETHASONE, DOXORUBICIN",3.49,"(2.84, 4.25)","2.09e-26",136860
"ACETYLSALICYLIC ACID, CARVEDILOL, ISOSORBIDE MONONITRATE",3.49,"(2.85, 4.24)","4.59e-27",136860
"POTASSIUM, SIMVASTATIN, ACETYLSALICYLIC ACID",3.49,"(2.98, 4.07)","1.47e-42",136860
"SIMVASTATIN, VITAMIN D, CALCIUM",3.49,"(2.94, 4.12)","8.33e-37",136860
"ACETYLSALICYLIC ACID, IRON, LEVOTHYROXINE",3.49,"(2.93, 4.12)","6.43e-36",136860
"NAPROXEN, SIMVASTATIN, ACETYLSALICYLIC ACID",3.48,"(2.85, 4.23)","1.71e-27",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, FISH OIL",3.48,"(2.88, 4.18)","1.38e-30",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, ESOMEPRAZOLE",3.48,"(3.1, 3.9)","4.05e-77",136860
"NITROGLYCERIN, FUROSEMIDE, ISOSORBIDE MONONITRATE",3.48,"(2.83, 4.25)","2.26e-26",136860
"LORAZEPAM, POTASSIUM CHLORIDE, ACETAMINOPHEN",3.48,"(3, 4.03)","4.04e-47",136860
"ROSUVASTATIN, VITAMIN D, ACETYLSALICYLIC ACID",3.48,"(2.83, 4.25)","6.57e-26",136860
"SIMVASTATIN, EZETIMIBE, HYDROCHLOROTHIAZIDE",3.48,"(2.94, 4.09)","2.79e-38",136860
"ACETYLSALICYLIC ACID, EZETIMIBE, LISINOPRIL",3.48,"(2.97, 4.05)","2.43e-43",136860
"NITROGLYCERIN, ACETYLSALICYLIC ACID, CARVEDILOL",3.48,"(2.93, 4.1)","6.23e-37",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, DILTIAZEM",3.48,"(2.98, 4.04)","7.53e-45",136860
"ACETAMINOPHEN, ACETYLSALICYLIC ACID, ENOXAPARIN",3.48,"(2.96, 4.06)","1.57e-41",136860
"ACETAMINOPHEN, WARFARIN, FLUTICASONE PROPIONATE",3.48,"(2.86, 4.2)","9.71e-29",136860
"OMEPRAZOLE, HYDROCODONE, LEVOTHYROXINE",3.48,"(2.91, 4.13)","8.32e-34",136860
"SALBUTAMOL, FLUTICASONE PROPIONATE, HYDROCODONE",3.48,"(3.05, 3.95)","1.23e-60",136860
"LORAZEPAM, ACETAMINOPHEN, ACETYLSALICYLIC ACID",3.47,"(3.08, 3.91)","1.78e-70",136860
"METOPROLOL, MORPHINE, ACETAMINOPHEN",3.47,"(2.92, 4.11)","2.57e-35",136860
"ACETAMINOPHEN, DIPHENHYDRAMINE, LEVOTHYROXINE",3.47,"(2.85, 4.2)","1.05e-28",136860
"OMEPRAZOLE, PREDNISONE, FLUTICASONE PROPIONATE",3.47,"(2.86, 4.19)","3.93e-29",136860
"SALBUTAMOL, FLUTICASONE PROPIONATE, FOLIC ACID",3.47,"(2.85, 4.2)","3.05e-28",136860
"AMOXICILLIN, SALBUTAMOL, ACETAMINOPHEN",3.47,"(2.86, 4.18)","1.47e-29",136860
"POTASSIUM, SALBUTAMOL, FUROSEMIDE",3.47,"(2.9, 4.13)","9.76e-34",136860
"ATORVASTATIN, ACETAMINOPHEN, LEVOTHYROXINE",3.47,"(2.99, 4.01)","6.53e-47",136860
"METFORMIN, ACETAMINOPHEN, IBUPROFEN",3.47,"(2.83, 4.22)","1.83e-26",136860
"PREDNISONE, SIMVASTATIN, LISINOPRIL",3.47,"(2.83, 4.22)","1.83e-26",136860
"ACETAMINOPHEN, WARFARIN, LEVOTHYROXINE",3.47,"(3, 3.99)","6.28e-50",136860
"RAMIPRIL, ACETYLSALICYLIC ACID, CARVEDILOL",3.47,"(2.87, 4.15)","2.88e-31",136860
"METOPROLOL, ACETAMINOPHEN, HYDROCODONE",3.47,"(3.18, 3.78)","2.44e-131",136860
"POTASSIUM CHLORIDE, ZOLPIDEM, ACETYLSALICYLIC ACID",3.46,"(2.84, 4.19)","3.57e-28",136860
"PREDNISONE, DILTIAZEM, FUROSEMIDE",3.46,"(2.82, 4.22)","5.76e-26",136860
"ACETAMINOPHEN, LANSOPRAZOLE, LISINOPRIL",3.46,"(2.83, 4.2)","2.77e-27",136860
"POTASSIUM, ACETAMINOPHEN, CLAVULANATE",3.46,"(3.07, 3.89)","4.72e-71",136860
"ZOLPIDEM, HYDROCODONE, LEVOTHYROXINE",3.46,"(2.81, 4.23)","9.80e-26",136860
"SALBUTAMOL, SALMETEROL, GABAPENTIN",3.46,"(2.91, 4.1)","2.25e-35",136860
"METOPROLOL, PREDNISONE, LISINOPRIL",3.46,"(2.9, 4.1)","1.74e-34",136860
"METOPROLOL, SIMVASTATIN, FOLIC ACID",3.46,"(2.89, 4.12)","3.59e-33",136860
"PREDNISONE, ATORVASTATIN, LEVOTHYROXINE",3.46,"(2.81, 4.22)","6.23e-26",136860
"ZOLPIDEM, ACETYLSALICYLIC ACID, AMLODIPINE",3.46,"(2.87, 4.14)","3.37e-31",136860
"NITROGLYCERIN, SIMVASTATIN, FUROSEMIDE",3.46,"(2.97, 4.01)","4.41e-46",136860
"PANTOPRAZOLE, POTASSIUM CHLORIDE, SALBUTAMOL",3.45,"(2.81, 4.21)","4.29e-26",136860
"METOPROLOL, PANTOPRAZOLE, WARFARIN",3.45,"(2.9, 4.09)","7.62e-35",136860
"METOPROLOL, PANTOPRAZOLE, ACETAMINOPHEN",3.45,"(3.02, 3.93)","1.58e-57",136860
"POTASSIUM CHLORIDE, SPIRONOLACTONE, ACETAMINOPHEN",3.45,"(2.85, 4.15)","1.39e-29",136860
"POTASSIUM CHLORIDE, SERTRALINE, FUROSEMIDE",3.45,"(2.86, 4.13)","4.28e-31",136860
"METOCLOPRAMIDE, METOPROLOL, ACETYLSALICYLIC ACID",3.45,"(2.85, 4.15)","1.51e-29",136860
"POTASSIUM, SIMVASTATIN, FUROSEMIDE",3.45,"(2.9, 4.08)","1.97e-35",136860
"ATENOLOL, ACETYLSALICYLIC ACID, HYDROCHLOROTHIAZIDE",3.45,"(3.02, 3.93)","1.27e-57",136860
"SALBUTAMOL, WARFARIN, LEVOTHYROXINE",3.45,"(2.82, 4.17)","9.05e-28",136860
"METOPROLOL, GABAPENTIN, LISINOPRIL",3.44,"(2.88, 4.1)","3.40e-33",136860
"RAMIPRIL, SIMVASTATIN, ACETYLSALICYLIC ACID",3.44,"(3.11, 3.8)","4.83e-98",136860
"SIMVASTATIN, ACETAMINOPHEN, FUROSEMIDE",3.44,"(3.1, 3.81)","2.98e-91",136860
"OMEPRAZOLE, PREGABALIN, ACETAMINOPHEN",3.44,"(2.86, 4.11)","4.47e-32",136860
"SIMVASTATIN, CLOPIDOGREL, FUROSEMIDE",3.44,"(3.07, 3.85)","4.16e-76",136860
